u_id,numSentence,numWords,totSentiment,avgSentiment
65468745.2158.2150,1,5,2.0,2.0
65468745.2170.2150,1,63,1.0,1.0
65583799.2301.2301,2,23,4.0,2.0
69632559.2509.2509,2,26,3.0,1.5
69702431.2566.2566,2,12,4.0,2.0
69762004.2596.2596,6,74,11.0,1.8333333333333333
69807411.2768.2768,3,23,5.0,1.6666666666666667
69811816.2827.2827,4,55,5.0,1.25
69814690.2947.2947,2,8,4.0,2.0
69892767.2968.2968,2,16,5.0,2.5
155350692.6026.6026,1,4,2.0,2.0
155350692.6036.6026,3,45,4.0,1.3333333333333333
155364882.6140.6140,3,45,4.0,1.3333333333333333
155368332.6279.6279,1,16,1.0,1.0
155368555.6315.6315,1,7,2.0,2.0
155369465.6333.6333,2,58,2.0,1.0
135696672.6100.6100,1,2,2.0,2.0
135696672.6109.6100,3,42,4.0,1.3333333333333333
135697488.6301.6301,5,77,9.0,1.8
135698141.6547.6467,6,91,8.0,1.3333333333333333
246544307.1460.1460,6,80,11.0,1.8333333333333333
246549070.1634.1462,12,209,23.0,1.9166666666666667
667922697.1634.1634,14,242,27.0,1.9285714285714286
97711081.15957.15939,7,65,13.0,1.8571428571428572
97731466.16160.16160,5,63,12.0,2.4
98560959.11675.11675,12,237,23.0,1.9166666666666667
98668664.11154.11146,2,12,4.0,2.0
100883617.7005.7005,2,20,3.0,1.5
100886017.7052.7052,3,42,4.0,1.3333333333333333
212972641.10441.10441,1,5,2.0,2.0
212972641.10454.10441,6,94,12.0,2.0
212973260.10664.10664,2,18,3.0,1.5
212974651.10704.10704,1,32,1.0,1.0
210775268.9216.9216,1,3,3.0,3.0
210775268.9224.9216,4,28,6.0,1.5
210775695.9294.9294,2,15,2.0,1.0
210776442.9344.9344,4,55,7.0,1.75
665524181.4487.4487,1,7,2.0,2.0
665524181.4503.4487,3,28,5.0,1.6666666666666667
665752041.4611.4611,15,359,24.0,1.6
665793076.5469.5469,9,124,17.0,1.8888888888888888
710922591.7816.7816,1,4,2.0,2.0
710922591.7826.7816,3,34,6.0,2.0
710925659.7906.7906,3,43,5.0,1.6666666666666667
710927851.8001.8000,7,74,13.0,1.8571428571428572
710928643.8088.8088,4,28,6.0,1.5
710929151.8152.8152,3,20,6.0,2.0
710929834.8211.8211,2,25,2.0,1.0
161016992.4804.4787,8,159,10.0,1.25
161018449.4716.4716,2,35,5.0,2.5
162177900.1418.1418,1,1,2.0,2.0
155106439.734.373,3,50,6.0,2.0
155279043.840.840,12,141,21.0,1.75
155287495.1162.1162,3,71,3.0,1.0
84308654.286.286,2,3,4.0,2.0
84308654.304.286,2,19,4.0,2.0
84499164.345.345,2,34,2.0,1.0
84503506.423.423,2,18,3.0,1.5
84524356.470.470,1,11,2.0,2.0
11932349.376.376,1,3,2.0,2.0
11993583.529.529,4,64,7.0,1.75
11996820.458.458,5,50,9.0,1.8
12002900.553.553,2,20,4.0,2.0
12011977.603.603,1,8,2.0,2.0
160996442.18793.18793,2,5,4.0,2.0
160996442.18806.18793,1,16,1.0,1.0
160996520.18842.18842,1,1,2.0,2.0
160996767.18845.18845,2,5,5.0,2.5
160714876.922.922,1,1,2.0,2.0
160714876.928.922,2,35,2.0,1.0
160715475.17532.17532,2,13,3.0,1.5
160717741.928.922,2,19,2.0,1.0
83202836.3337.3325,4,76,7.0,1.75
83204810.3499.3499,10,133,17.0,1.7
83219890.3950.3950,3,102,7.0,2.3333333333333335
83239557.4026.4026,1,18,1.0,1.0
71880377.3908.3865,2,49,4.0,2.0
72122718.4095.4095,4,51,7.0,1.75
72148873.4262.4262,3,54,6.0,2.0
167464902.367.367,1,8,1.0,1.0
167464902.388.367,4,36,9.0,2.25
176577720.539.539,4,36,7.0,1.75
179494988.2076.2076,1,2,2.0,2.0
179557244.2342.2342,6,97,11.0,1.8333333333333333
179753910.3415.3415,16,426,21.0,1.3125
179785696.3473.3473,19,121,36.0,1.894736842105263
254476558.2536.2536,1,5,2.0,2.0
254476558.2548.2536,2,23,2.0,1.0
254556744.2603.2603,2,22,5.0,2.5
254756963.2696.2696,4,26,9.0,2.25
251209633.1236.1236,1,8,2.0,2.0
251209633.1254.1236,2,35,6.0,3.0
251210566.1335.1335,1,25,1.0,1.0
251640588.1393.1393,3,33,5.0,1.6666666666666667
251655444.1464.1464,3,21,4.0,1.3333333333333333
171004609.454.454,1,3,2.0,2.0
171004609.463.454,2,20,3.0,1.5
176667022.506.506,1,20,3.0,3.0
179956497.549.549,1,5,2.0,2.0
348565456.8437.8437,1,4,2.0,2.0
348565456.8447.8437,3,40,4.0,1.3333333333333333
349868337.8532.8532,5,129,8.0,1.6
349871527.8846.8846,2,16,3.0,1.5
349904038.8891.8891,4,67,6.0,1.5
78642211.11874.11864,4,46,9.0,2.25
78642830.11978.11978,1,13,1.0,1.0
78643967.12008.12008,4,56,7.0,1.75
78644283.12161.12161,1,6,2.0,2.0
80103228.13028.13014,1,17,1.0,1.0
80103914.13065.13065,1,8,1.0,1.0
80104056.13083.13083,3,24,6.0,2.0
80105638.13140.13140,3,23,6.0,2.0
80108350.13198.13193,4,48,7.0,1.75
627259669.22964.22950,2,53,3.0,1.5
627515409.23108.23108,5,66,6.0,1.2
628201583.27019.27019,4,76,6.0,1.5
622312315.1976.1976,15,210,24.0,1.6
622379804.2470.2470,6,106,12.0,2.0
622387214.2754.2754,12,174,19.0,1.5833333333333333
174748397.4667.4667,2,6,4.0,2.0
174748397.4682.4667,2,30,2.0,1.0
182164385.4749.4749,1,9,2.0,2.0
182203127.4777.4777,2,7,5.0,2.5
166882643.4224.4224,1,4,2.0,2.0
166882643.4234.4224,7,54,16.0,2.2857142857142856
166926604.4367.4367,4,38,6.0,1.5
166966434.4488.4488,1,28,1.0,1.0
471462827.1311.1311,1,3,2.0,2.0
471462858.1319.1319,6,66,10.0,1.6666666666666667
471478615.1481.1481,1,7,2.0,2.0
471483510.1503.1503,5,99,8.0,1.6
463379283.1736.1736,1,3,2.0,2.0
463379283.1746.1736,7,132,9.0,1.2857142857142858
463379599.2048.2048,1,8,1.0,1.0
463388537.2139.2139,4,55,5.0,1.25
463451083.2192.2192,4,86,4.0,1.0
463629931.2390.2390,6,77,9.0,1.5
373246019.1713.1696,4,59,7.0,1.75
373246555.1835.1837,7,128,19.0,2.7142857142857144
373250610.2170.2169,3,37,6.0,2.0
373263319.2251.2251,1,33,2.0,2.0
373285230.2325.2325,5,100,8.0,1.6
373293461.2548.2548,1,17,1.0,1.0
373312604.2588.2588,1,1,2.0,2.0
373313024.2597.2597,1,6,2.0,2.0
379707179.5267.5251,5,72,9.0,1.8
379755150.5422.5422,5,73,7.0,1.4
379850871.5589.5589,6,49,10.0,1.6666666666666667
381262593.5724.5724,4,68,6.0,1.5
381281520.5867.5872,2,42,3.0,1.5
381917308.5961.5961,1,13,1.0,1.0
381933353.5992.5992,2,16,3.0,1.5
381938459.6034.6034,2,48,2.0,1.0
219056579.4294.3763,1,3,2.0,2.0
219062171.4467.4467,3,69,6.0,2.0
219064584.4488.4488,17,233,24.0,1.411764705882353
219066725.5033.5033,8,100,13.0,1.625
257898162.8832.8832,1,4,2.0,2.0
257898162.8842.8832,2,22,3.0,1.5
257899126.8893.8893,4,22,8.0,2.0
258003097.8968.8968,7,78,12.0,1.7142857142857142
534422364.1222.1222,1,4,2.0,2.0
534422364.1236.1222,4,56,6.0,1.5
534477969.1362.1362,6,69,11.0,1.8333333333333333
534517901.1394.1394,3,68,8.0,2.6666666666666665
534526203.1541.1541,4,61,8.0,2.0
534529955.1679.1679,6,104,8.0,1.3333333333333333
534534194.1907.1907,6,90,11.0,1.8333333333333333
477048015.11971.11971,1,8,2.0,2.0
477048015.11991.11971,12,232,18.0,1.5
477050051.12486.12486,8,92,15.0,1.875
477053776.12704.12704,4,98,4.0,1.0
477065344.12920.12920,6,103,10.0,1.6666666666666667
477072894.13178.13178,2,29,3.0,1.5
477077390.13247.13247,6,65,8.0,1.3333333333333333
186266380.13753.13735,4,70,7.0,1.75
191304277.14175.14175,1,29,1.0,1.0
191307563.14238.14238,1,22,1.0,1.0
191393424.14288.14288,2,24,4.0,2.0
193362484.14342.14342,8,74,17.0,2.125
193450253.14541.14541,2,21,3.0,1.5
188355409.14187.14175,3,46,8.0,2.6666666666666665
188394812.14291.14291,1,12,1.0,1.0
188421790.14320.14319,3,34,6.0,2.0
188569490.14394.14394,2,26,4.0,2.0
191127695.14458.14458,4,47,7.0,1.75
662495276.19868.19868,1,11,2.0,2.0
662495421.20460.20460,12,254,16.0,1.3333333333333333
662556828.20602.20602,2,25,2.0,1.0
662650095.20662.20662,5,85,6.0,1.2
662660618.20875.20875,2,25,3.0,1.5
662695042.20933.20933,3,8,7.0,2.3333333333333335
643903210.49996.49803,1,2,2.0,2.0
643903210.50006.49803,7,67,13.0,1.8571428571428572
643915881.50228.50228,1,15,3.0,3.0
643916477.50473.50473,6,131,8.0,1.3333333333333333
643917480.50641.50641,3,20,5.0,1.6666666666666667
643917805.50686.50686,4,55,8.0,2.0
643918376.50816.50816,1,11,1.0,1.0
489230160.4109.4109,2,8,4.0,2.0
489232078.4207.4207,5,62,8.0,1.6
489293243.4266.4266,5,54,7.0,1.4
489293812.4393.4393,9,143,21.0,2.3333333333333335
483208609.903.903,1,4,2.0,2.0
483208609.913.903,1,10,2.0,2.0
483210206.934.934,3,9,6.0,2.0
483222625.963.963,4,61,6.0,1.5
483225363.1097.1097,6,66,10.0,1.6666666666666667
351432768.1237.1226,2,21,3.0,1.5
351433380.1287.1287,2,34,3.0,1.5
351435534.1363.1363,4,68,5.0,1.25
351438466.1237.1237,1,1,2.0,2.0
348330368.1507.1486,5,48,7.0,1.4
348331307.1610.1610,2,6,3.0,1.5
348331567.1627.1627,2,24,3.0,1.5
348415430.1685.1681,2,7,3.0,1.5
255492973.7802.7776,6,132,12.0,2.0
255494840.8109.8109,3,42,4.0,1.3333333333333333
255509169.8516.8516,10,177,19.0,1.9
255650386.8774.8774,6,76,11.0,1.8333333333333333
255682714.8843.8845,5,48,10.0,2.0
709789654.861.843,11,232,16.0,1.4545454545454546
709792641.1359.1359,2,11,3.0,1.5
709794080.1384.1384,2,14,5.0,2.5
709797803.1417.1417,2,24,3.0,1.5
709802866.1643.1643,19,255,31.0,1.631578947368421
709806568.2368.2368,7,148,9.0,1.2857142857142858
508453497.4168.4168,1,2,2.0,2.0
508453497.4175.4168,20,289,31.0,1.55
508456094.4814.4814,13,175,23.0,1.7692307692307692
509012740.3377.3898,42,916,61.0,1.4523809523809523
509392334.4166.4166,15,178,29.0,1.9333333333333333
543636460.3423.3423,1,4,2.0,2.0
543636460.3433.3423,6,48,12.0,2.0
543636915.3573.3573,1,6,2.0,2.0
543638374.3588.3588,2,17,3.0,1.5
543639186.3736.3736,6,51,8.0,1.3333333333333333
543850468.3771.3771,4,39,7.0,1.75
543850982.3904.3904,2,9,3.0,1.5
780665688.15302.15302,1,5,2.0,2.0
780665688.15314.15302,4,73,8.0,2.0
780669093.15853.15853,1,6,2.0,2.0
780682500.15869.15869,5,168,9.0,1.8
780721289.16235.16235,4,132,7.0,1.75
780776920.10182.10182,2,23,5.0,2.5
763331394.8705.8705,1,11,2.0,2.0
763331394.8729.8705,2,58,3.0,1.5
763381598.8857.8857,10,304,17.0,1.7
763386044.9877.9878,10,271,16.0,1.6
763431425.6600.6600,3,44,5.0,1.6666666666666667
300914163.6359.6359,1,8,2.0,2.0
300914163.6378.6359,3,32,4.0,1.3333333333333333
301099891.6489.6489,1,4,2.0,2.0
301101560.6500.6500,2,47,3.0,1.5
247903949.1969.1969,2,4,4.0,2.0
247903949.1980.1969,2,23,4.0,2.0
247973452.2057.2057,1,3,2.0,2.0
247991868.2067.2067,2,27,3.0,1.5
405203967.177.177,1,6,2.0,2.0
405203967.192.177,1,1,2.0,2.0
405224224.195.195,1,6,2.0,2.0
405271144.209.209,6,77,10.0,1.6666666666666667
405282643.394.394,2,19,4.0,2.0
399661682.98.98,1,9,2.0,2.0
399661682.128.98,1,10,1.0,1.0
399861369.158.158,1,30,1.0,1.0
399934867.230.230,2,21,3.0,1.5
399975253.281.281,4,40,5.0,1.25
303753770.5587.5587,1,6,2.0,2.0
303753770.5601.5587,1,4,1.0,1.0
303753905.5610.5610,1,18,1.0,1.0
303754531.5648.5648,3,24,6.0,2.0
303755038.5701.5701,2,32,3.0,1.5
303755392.5774.5774,2,8,3.0,1.5
303888837.5824.5824,3,42,3.0,1.0
304324057.6537.6537,1,3,2.0,2.0
304327426.6957.6959,17,248,28.0,1.6470588235294117
304327897.7100.7100,3,39,4.0,1.3333333333333333
304330303.7192.7192,4,30,7.0,1.75
304331055.7268.7268,4,56,7.0,1.75
304332719.7407.7407,3,23,4.0,1.3333333333333333
148967497.9388.9388,1,1,2.0,2.0
148967497.9396.9388,3,33,5.0,1.6666666666666667
148975763.9872.9872,13,129,22.0,1.6923076923076923
148976220.10153.10153,5,74,8.0,1.6
151766668.589.593,2,29,4.0,2.0
151813259.714.714,7,71,12.0,1.7142857142857142
445892253.11382.11382,1,3,2.0,2.0
445892253.11390.11382,4,102,6.0,1.5
448514632.11666.11666,3,37,6.0,2.0
449273592.11885.11885,8,145,11.0,1.375
433814085.6616.6616,1,5,2.0,2.0
433990349.6732.6732,6,58,12.0,2.0
433996728.6763.6763,7,131,13.0,1.8571428571428572
433998940.7081.7081,3,36,6.0,2.0
106700421.14802.14794,4,69,8.0,2.0
106733784.11649.11649,6,65,9.0,1.5
106737800.11798.11798,1,31,1.0,1.0
106740209.11649.11649,6,66,9.0,1.5
106740209.11868.11866,3,18,5.0,1.6666666666666667
106911988.11647.11650,6,66,9.0,1.5
117313335.19129.19115,1,9,2.0,2.0
117314559.19146.19148,3,14,5.0,1.6666666666666667
117327430.19180.19180,1,5,2.0,2.0
117328300.19196.19196,4,26,6.0,1.5
117333948.19262.19262,2,39,3.0,1.5
117334629.19358.19358,5,40,9.0,1.8
117648891.19454.19454,2,38,3.0,1.5
117649366.19549.19549,2,11,3.0,1.5
150992371.3995.3983,5,25,8.0,1.6
150992990.4074.4074,1,6,1.0,1.0
150993522.4144.4144,3,11,7.0,2.3333333333333335
150993858.4190.4190,1,10,3.0,3.0
145712875.2417.2417,2,21,3.0,1.5
145713157.2462.2462,1,14,2.0,2.0
145763887.2503.2503,5,22,10.0,2.0
391301995.3559.3559,1,3,2.0,2.0
391315172.3654.3654,8,86,11.0,1.375
391315571.3693.3693,5,52,9.0,1.8
391316042.3825.3825,2,31,3.0,1.5
391512293.6785.6785,1,3,2.0,2.0
391513569.6794.6796,6,84,10.0,1.6666666666666667
391516207.6989.6989,7,74,14.0,2.0
391517150.7219.7219,2,11,4.0,2.0
20086777.0.0,1,12,1.0,1.0
20088290.25.25,2,22,4.0,2.0
20106935.75.75,1,7,2.0,2.0
20104457.739.739,12,300,24.0,2.0
20106935.1541.1394,5,35,8.0,1.6
20133372.1629.1629,6,81,8.0,1.3333333333333333
481498823.14275.14275,2,24,4.0,2.0
481506440.14337.14337,1,12,1.0,1.0
481509543.14377.14377,2,7,5.0,2.5
481745699.14398.14398,2,17,6.0,3.0
481851974.14437.14437,2,25,3.0,1.5
691025253.21342.21342,6,114,14.0,2.3333333333333335
691033369.21579.21579,2,22,2.0,1.0
691035692.21633.21635,1,32,1.0,1.0
691036845.21722.21724,19,282,32.0,1.6842105263157894
691037555.22259.22259,4,105,4.0,1.0
6885402.45492.45492,2,8,4.0,2.0
6885402.45511.45492,4,87,7.0,1.75
6886115.45845.45845,7,118,14.0,2.0
6887531.46106.46106,10,295,17.0,1.7
6529205.38036.38036,1,7,2.0,2.0
6529205.38052.38036,23,312,42.0,1.826086956521739
6530507.38712.38712,6,101,13.0,2.1666666666666665
6555625.39331.39331,15,391,20.0,1.3333333333333333
146015916.4310.4310,1,4,2.0,2.0
146016040.4326.4326,2,40,4.0,2.0
146018915.4436.4436,2,8,4.0,2.0
146020838.4458.4458,2,25,4.0,2.0
104033285.691.691,1,5,2.0,2.0
104033285.703.691,2,18,3.0,1.5
104054136.750.750,3,33,4.0,1.3333333333333333
104102063.824.824,3,62,5.0,1.6666666666666667
104153806.966.966,6,76,11.0,1.8333333333333333
104163716.1135.1135,7,113,13.0,1.8571428571428572
104169549.1412.1412,4,27,6.0,1.5
341460978.7463.7463,1,3,2.0,2.0
341460978.7473.7463,2,22,4.0,2.0
341468823.7524.7524,1,4,2.0,2.0
341469051.7536.7536,3,29,5.0,1.6666666666666667
340707269.3750.3750,1,2,2.0,2.0
340707269.3758.3750,3,63,4.0,1.3333333333333333
340707769.3908.3908,3,43,4.0,1.3333333333333333
340709073.4040.4040,2,34,2.0,1.0
175720120.3708.3708,1,8,1.0,1.0
175720120.3728.3708,1,9,3.0,3.0
175721040.3747.3747,3,49,5.0,1.6666666666666667
175920508.3857.3857,3,66,6.0,2.0
175921738.4005.4005,4,53,7.0,1.75
160715023.3306.3306,1,4,2.0,2.0
160715023.3316.3306,5,34,9.0,1.8
160715940.3395.3398,6,71,11.0,1.8333333333333333
160777487.3500.3500,3,35,5.0,1.6666666666666667
93242288.2108.2108,1,3,2.0,2.0
93242288.2118.2108,3,24,5.0,1.6666666666666667
94117495.2172.2172,2,28,2.0,1.0
94138644.2234.2234,1,18,2.0,2.0
95522438.2297.2297,3,35,5.0,1.6666666666666667
181984887.0.0,1,5,2.0,2.0
181984887.13.0,5,69,8.0,1.6
182732303.172.172,5,110,6.0,1.2
182766042.429.429,7,108,10.0,1.4285714285714286
731567718.1439.1439,1,4,2.0,2.0
731854244.1518.1518,8,96,16.0,2.0
731949258.1685.1685,3,31,6.0,2.0
731985418.1761.1761,7,136,11.0,1.5714285714285714
730870922.2040.2040,1,4,2.0,2.0
730870922.2050.2040,8,140,15.0,1.875
730877744.2508.2508,5,21,10.0,2.0
730879360.2565.2565,10,199,20.0,2.0
730887834.3151.3151,6,63,15.0,2.5
256933358.0.0,1,2,2.0,2.0
256947811.874.874,1,28,2.0,2.0
257011178.933.933,2,50,3.0,1.5
257014527.1043.1043,1,20,1.0,1.0
257027737.1092.1092,3,12,7.0,2.3333333333333335
257028372.1124.1124,5,57,7.0,1.4
254992260.4767.4767,1,2,2.0,2.0
254992260.4775.4767,3,49,4.0,1.3333333333333333
255362438.4879.4879,1,18,1.0,1.0
255366189.4923.4923,4,40,7.0,1.75
255598631.5009.5009,2,31,3.0,1.5
255599877.5078.5078,1,9,2.0,2.0
255631555.5099.5099,2,17,4.0,2.0
187896198.904.904,1,1,2.0,2.0
187896198.910.904,11,186,21.0,1.9090909090909092
187909372.1150.1150,3,87,4.0,1.3333333333333333
187910109.1352.1352,7,93,14.0,2.0
180111825.2439.2439,1,3,2.0,2.0
180111825.2447.2439,4,63,5.0,1.25
180111951.2582.2582,3,38,5.0,1.6666666666666667
180112760.2664.2664,3,29,4.0,1.3333333333333333
180165832.2728.2728,2,16,4.0,2.0
320251126.19827.19814,8,179,17.0,2.125
320261990.20239.20239,9,203,11.0,1.2222222222222223
321041619.20700.20700,5,65,8.0,1.6
321047247.20849.20849,3,39,4.0,1.3333333333333333
317101728.18967.18956,4,37,6.0,1.5
317126148.19381.19048,14,268,18.0,1.2857142857142858
317369819.19669.19669,14,70,25.0,1.7857142857142858
99634556.9414.9406,1,3,3.0,3.0
99635258.9436.9436,2,16,5.0,2.5
99636054.9489.9492,3,28,7.0,2.3333333333333335
70801203.4692.4680,2,19,3.0,1.5
70828344.4740.4740,1,29,1.0,1.0
70832186.4802.4802,1,12,1.0,1.0
111603073.8923.8923,1,9,2.0,2.0
111603073.9156.8923,10,133,16.0,1.6
111611194.9267.9267,3,29,5.0,1.6666666666666667
111612634.9373.9373,4,37,8.0,2.0
99560738.4755.4755,1,3,2.0,2.0
99560738.4768.4755,5,69,10.0,2.0
99575434.4933.4933,4,48,6.0,1.5
99638168.5039.5039,9,137,19.0,2.111111111111111
99678573.5351.5351,9,109,14.0,1.5555555555555556
100132024.5615.5615,6,98,9.0,1.5
575780939.19620.19620,2,3,3.0,1.5
575783749.19629.19629,9,221,14.0,1.5555555555555556
575821004.20128.20128,2,13,5.0,2.5
575834789.20167.20167,3,23,4.0,1.3333333333333333
575884171.20223.20223,9,105,22.0,2.4444444444444446
575898747.20452.20452,4,85,6.0,1.5
489362680.17475.17475,1,13,2.0,2.0
489363328.17510.17510,2,125,3.0,1.5
489400854.17798.17798,1,20,1.0,1.0
489675439.17840.17840,1,95,3.0,3.0
489699607.18033.18033,4,30,5.0,1.25
125039163.640.640,1,2,2.0,2.0
125039163.647.640,1,5,2.0,2.0
125041113.660.660,1,12,1.0,1.0
125054173.1141.1141,1,1,1.0,1.0
125056278.1146.1146,7,132,11.0,1.5714285714285714
126242125.1546.1546,1,3,2.0,2.0
126242240.1554.1554,1,23,1.0,1.0
126243104.1601.1601,1,5,1.0,1.0
126429798.1613.1613,1,3,2.0,2.0
176187691.13668.13668,1,15,2.0,2.0
176187691.13700.13668,5,84,6.0,1.2
176192630.13885.13885,6,109,11.0,1.8333333333333333
176839241.15259.15259,5,112,9.0,1.8
176567566.14408.14408,1,6,2.0,2.0
176567566.14424.14408,2,24,3.0,1.5
176627659.14474.14474,2,44,2.0,1.0
176771327.15088.15088,4,69,5.0,1.25
176809376.15245.15245,4,125,7.0,1.75
176975351.16164.16164,3,76,5.0,1.6666666666666667
176981482.16336.16336,5,77,8.0,1.6
103587368.2010.2010,1,10,2.0,2.0
103587368.2032.2010,4,86,6.0,1.5
103588335.2314.2314,4,47,6.0,1.5
103588752.2343.2343,1,14,3.0,3.0
103589182.2379.2379,3,42,5.0,1.6666666666666667
102964652.2026.2026,1,3,2.0,2.0
102964652.2034.2026,1,1,2.0,2.0
102965503.2036.2036,2,2,4.0,2.0
102965951.2042.2042,2,14,3.0,1.5
102966200.2075.2075,2,19,3.0,1.5
102966529.2118.2118,2,11,3.0,1.5
619817658.8986.8986,1,7,2.0,2.0
619817658.9123.8986,3,58,6.0,2.0
620243368.9214.9214,3,31,5.0,1.6666666666666667
620259101.9306.9306,1,5,1.0,1.0
620267484.9322.9322,3,59,6.0,2.0
627652477.4357.4357,1,3,2.0,2.0
627652477.4365.4357,1,27,2.0,2.0
627656100.4442.4442,2,33,6.0,3.0
627657367.4526.4526,2,24,3.0,1.5
627701343.4580.4580,3,26,5.0,1.6666666666666667
627855322.4654.4654,1,8,1.0,1.0
627857367.4678.4678,2,5,4.0,2.0
176804113.31106.31106,1,5,2.0,2.0
176804113.31120.31106,1,29,1.0,1.0
176846531.31193.31186,1,15,1.0,1.0
176848586.31228.31228,1,7,2.0,2.0
176852841.31254.31252,2,24,3.0,1.5
176874779.31276.31276,3,38,6.0,2.0
176970379.31385.31385,3,39,5.0,1.6666666666666667
177484950.31483.31483,4,42,6.0,1.5
204725243.54360.54360,1,8,2.0,2.0
204908169.54617.54617,6,162,10.0,1.6666666666666667
204912650.54767.54753,1,19,1.0,1.0
204937035.54822.54822,7,40,13.0,1.8571428571428572
204939969.54926.54926,1,4,2.0,2.0
204941297.54949.54949,1,48,1.0,1.0
204942346.55145.55145,5,61,8.0,1.6
204944371.55219.55219,2,71,3.0,1.5
189626315.3657.3657,5,46,9.0,1.8
189627928.3723.3723,4,54,4.0,1.0
189629436.3843.3843,3,40,5.0,1.6666666666666667
189631751.3936.3936,4,34,10.0,2.5
189632729.4017.4017,1,5,2.0,2.0
189432225.18.739,1,21,3.0,3.0
189441636.160.160,10,67,21.0,2.1
189635520.52.52,3,30,6.0,2.0
364501079.2068.2068,1,6,1.0,1.0
364501079.2084.2068,2,30,3.0,1.5
364505894.2164.2164,2,14,4.0,2.0
364506167.2191.2196,4,39,6.0,1.5
364506426.2217.2217,1,13,1.0,1.0
364513444.2252.2252,1,7,2.0,2.0
364514165.2279.2279,3,48,5.0,1.6666666666666667
364514806.2386.2391,2,14,4.0,2.0
364515322.2424.2424,2,20,5.0,2.5
376289226.2495.2495,1,7,1.0,1.0
376289226.2512.2495,8,128,13.0,1.625
376320824.2807.2807,6,64,13.0,2.1666666666666665
376346680.2952.2952,8,111,13.0,1.625
376369409.3199.3199,1,20,2.0,2.0
376413089.3244.3244,5,100,7.0,1.4
376423200.3554.3554,10,71,18.0,1.8
380116022.2233.2141,3,27,7.0,2.3333333333333335
380124582.2321.2321,1,8,2.0,2.0
380128122.2258.2258,3,35,6.0,2.0
380139461.2258.2258,3,35,6.0,2.0
380155278.2258.2258,3,27,7.0,2.3333333333333335
369856116.1263.1255,4,107,5.0,1.25
369880780.1528.1528,4,52,7.0,1.75
369915460.1642.1642,9,159,13.0,1.4444444444444444
369916088.2027.2027,1,5,1.0,1.0
594306682.5269.5259,4,59,8.0,2.0
594314190.5488.5488,1,12,1.0,1.0
594355693.5515.5515,1,3,2.0,2.0
594405922.5539.5539,1,5,3.0,3.0
594620988.5778.5778,7,115,12.0,1.7142857142857142
594668063.5877.5877,1,16,1.0,1.0
594695059.5912.5912,2,31,4.0,2.0
594695697.5983.5983,7,106,12.0,1.7142857142857142
554690064.3423.3423,11,151,19.0,1.7272727272727273
554730453.3540.3540,6,58,12.0,2.0
554776728.3675.3675,2,34,3.0,1.5
554784708.3778.3778,3,13,6.0,2.0
336871240.3829.3829,1,12,1.0,1.0
336871240.3855.3829,2,23,4.0,2.0
336873764.4061.4061,5,86,11.0,2.2
336875697.4105.4105,5,91,9.0,1.8
336876445.4310.4310,5,75,7.0,1.4
336878744.4486.4486,3,56,4.0,1.3333333333333333
337479181.2630.2630,1,4,2.0,2.0
337479181.2640.2630,2,69,3.0,1.5
337480970.2784.2784,4,62,7.0,1.75
337481653.2950.2950,4,65,7.0,1.75
173254537.1759.1759,1,2,2.0,2.0
173254537.1767.1759,1,41,3.0,3.0
173254721.1866.1866,3,20,7.0,2.3333333333333335
173254899.1911.1911,1,14,1.0,1.0
173255220.1941.1941,3,17,5.0,1.6666666666666667
192975599.2242.2242,1,3,2.0,2.0
192975599.2250.2242,12,158,20.0,1.6666666666666667
193039124.2779.2779,8,136,16.0,2.0
193048305.3053.3053,6,118,11.0,1.8333333333333333
330980885.2806.2806,1,3,2.0,2.0
330980885.2816.2806,3,15,6.0,2.0
330982416.2869.2869,1,9,2.0,2.0
331001018.2869.2869,6,66,10.0,1.6666666666666667
331001636.3029.3028,7,90,13.0,1.8571428571428572
330510349.3683.3683,1,3,2.0,2.0
330510349.3694.3683,7,94,13.0,1.8571428571428572
330513123.4087.4087,6,79,10.0,1.6666666666666667
330513631.4136.4136,2,26,3.0,1.5
330514248.4197.4197,1,12,3.0,3.0
330514904.4240.4240,3,24,5.0,1.6666666666666667
491029764.674.674,1,5,2.0,2.0
491081233.1235.1235,30,560,53.0,1.7666666666666666
491081821.2017.2017,1,32,1.0,1.0
491083303.2099.2099,2,22,3.0,1.5
491143777.2173.2173,5,95,6.0,1.2
495244974.3017.3017,1,5,2.0,2.0
495244974.3032.3017,3,19,6.0,2.0
495252580.3080.3080,4,77,4.0,1.0
495259251.3487.3487,7,72,12.0,1.7142857142857142
495262166.3546.3546,5,90,7.0,1.4
495265183.3741.3741,2,50,2.0,1.0
495266308.3863.3863,4,76,5.0,1.25
161712789.416.406,2,17,3.0,1.5
163393331.416.416,5,67,7.0,1.4
164227740.416.416,2,17,3.0,1.5
157660355.6354.6354,1,6,2.0,2.0
157660355.6370.6354,2,38,2.0,1.0
157660564.6465.6465,1,6,2.0,2.0
157661499.6479.6479,1,24,3.0,3.0
157665352.6530.6532,8,115,15.0,1.875
157672714.6804.6804,1,9,1.0,1.0
399023872.13303.13288,3,45,5.0,1.6666666666666667
400886427.13436.13436,2,27,3.0,1.5
401501520.13506.13506,4,80,4.0,1.0
401502469.13689.13689,3,36,7.0,2.3333333333333335
350767287.7111.7099,2,65,3.0,1.5
